,service_name,postcode,suburb,state,geoj_lat,geoj_lon,home_care_places
4862,Wintringham - Southern Peninsula Level 3,3189,MOORABBIN,VIC,-37.933746,145.0383,1
4863,Sheridan Hall Caulfield,3161,CAULFIELD NORTH,VIC,-37.87679609,145.0241238,1
4864,Alpine - Mount Beauty MPS,3699,MOUNT BEAUTY,VIC,-36.743151,147.1692878,1
4865,Alpine - Bright MPS,3741,BRIGHT,VIC,-36.73138318,146.9646921,1
4866,Mallee Track - Sea Lake MPS,3533,SEA LAKE,VIC,-35.50088263,142.8577157,5
4867,Manangatang MPS,3546,MANANGATANG,VIC,-35.05106311,142.8810883,1
4868,Mercy Health Home and Community Care - Cairns Home Care Packages,4870,WESTCOURT,QLD,-16.93091804,145.7507175,1
4869,Oak Valley MPS,5690,OAK VALLEY,SA,-29.40148,130.73977,1
4870,At Home Services Feros Care - South Coast,4225,COOLANGATTA,QLD,-28.16798859,153.5388808,1
4871,Anglicare SA Home Care Gawler,5007,HINDMARSH,SA,-34.90517296,138.572949,1
4872,At Home Services Feros Care - Brisbane South,4225,COOLANGATTA,QLD,-28.16798859,153.5388808,1
4873,At Home Services Feros Care - Sunshine Coast,4225,COOLANGATTA,QLD,-28.16798859,153.5388808,1
4874,At Home Services Feros Care - Brisbane North,4225,COOLANGATTA,QLD,-28.16798859,153.5388808,1
4875,At Home Services Feros Care - Caboolture,4225,COOLANGATTA,QLD,-28.16798859,153.5388808,1
4876,At Home Services Feros Care - Logan River Valley,4225,COOLANGATTA,QLD,-28.16798859,153.5388808,1
4877,At Home Services Feros Care - Wide Bay,4225,COOLANGATTA,QLD,-28.16798859,153.5388808,1
4878,Annecto Western Sydney Level 1,2037,GLEBE,NSW,-33.87969429,151.1894402,1
4879,Annecto Western Sydney Level 3,2037,GLEBE,NSW,-33.87969429,151.1894402,1
4880,Annecto Western Sydney Level 4,2037,GLEBE,NSW,-33.87969429,151.1894402,1
4881,Annecto Orana Far West Level 1,3502,MILDURA,VIC,-34.1882549,142.1562233,1
4882,Annecto Orana Far West Level 2,3052,MILDURA,VIC,-34.1882549,142.1562233,1
4883,Annecto Orana Far West Level 3,3502,MILDURA,VIC,-34.1882549,142.1562233,1
4884,Nganampa Ngura Mutitjulu-nya (Mutitjulu Flexilbe Aged Care Service),872,MUTITJULU,NT,-25.35730771,131.0651018,55
4885,Bupa Rangeville,4350,RANGEVILLE,QLD,-27.58644494,151.9717385,1
4886,SCCQ Inc LRV Home Care,4122,UPPER MOUNT GRAVATT,QLD,-27.55853068,153.0805799,1
4887,SCCQ Inc Sth Coast Home Care,4122,UPPER MT GRAVATT,QLD,-27.55853068,153.0805799,1
4888,Annecto HCP Program Southern Region - Level 1,3134,RINGWOOD,VIC,-37.812089,145.227127,1
4889,Annecto HCP Program Southern Region - Level 3,3134,RINGWOOD,VIC,-37.812089,145.227127,1
4890,Regis Sandgate - Griffith,4017,SANDGATE,QLD,-27.3112155,153.0615448,1
4891,At Home Services Feros Care - Far North Coast,2489,POTTSVILLE,NSW,-28.39096939,153.5633478,1
4892,Lutheran Aged Care (Albury and Corowa Shire),2640,WEST ALBURY,NSW,-36.0729324,146.8862144,1
4893,Mercy Community Care Packages,2297,TIGHES HILL,NSW,-32.91042259,151.748668,1
4894,Anglicare SQ Caboolture Home Care,4510,CABOOLTURE,QLD,-27.08443015,152.9498,1
4895,Aboriginal CDC Home Packaged Program,5007,BOWDEN,SA,-34.9029067,138.5804633,1
4896,SCC (VIC) - Loddon Mallee HCP2,3630,SHEPPARTON,VIC,-36.362197,145.404367,1
4897,SCC (VIC) - Loddon Mallee HCP3,3630,SHEPPARTON,VIC,-36.362197,145.404367,1
4898,SCC (VIC) - Loddon Mallee HCP4,3630,SHEPPARTON,VIC,-36.362197,145.404367,1
4899,Anglicare SQ Logan Home Care,4131,MEADOWBROOK,QLD,-27.66397665,153.1405113,1
4900,SCC (VIC) - Grampians HCP3,3350,BALLARAT EAST,VIC,-37.563158,143.887523,1
4901,SCC (VIC) - Hume HCP3,3630,SHEPPARTON,VIC,-36.362197,145.404367,1
4902,IUIH Home Support,4510,CABOOLTURE,QLD,-27.08321253,152.9527278,1
4903,SCC (VIC) - Western HCP4,3084,EAGLEMONT,VIC,-37.76162,145.072144,1
4904,SCC (VIC) - Barwon HCP1,3220,GEELONG,VIC,-38.1502697,144.3647487,1
4905,SCC (VIC) - Northern HCP3,3084,EAGLEMONT,VIC,-37.76068,145.070648,1
4906,Anglicare SQ West Moreton Home Care,4304,BOOVAL,QLD,-27.61357304,152.7881278,1
4907,Anglicare SQ South West QLD - Roma - Home Care,4455,ROMA,QLD,-26.56868891,148.7905234,1
4908,Anglicare SQ Longreach Home Care,4730,LONGREACH,QLD,-23.44546364,144.2466329,1
4909,Anglicare SQ Metro South Home Care,4102,WOOLLOONGABBA,QLD,-27.49651922,153.0425164,1
4910,Anglicare SQ Metro North Home Care,4053,STAFFORD,QLD,-27.41331498,153.0170176,1
4911,Anglicare SQ South Coast Region Home Care,4226,ROBINA,QLD,-28.07098121,153.3641901,1
4912,Anglicare SQ Wide Bay Home Care,4655,POINT VERNON,QLD,-25.26351162,152.8239741,1
4913,Anglicare SQ Townsville Home Care,4810,TOWNSVILLE,QLD,-19.25672275,146.8166424,1
4914,Anglicare SQ Sunshine Coast Home Care,4560,NAMBOUR,QLD,-26.62800678,152.9594601,1
4915,Australian Unity Home Care,4575,BIRTINYA,QLD,-26.73214246,153.1211454,1
4916,Guwardi Ngadu,6765,FITZROY CROSSING,WA,-18.18735,125.5684,8
4917,Royal Freemasons - Ballarat,3350,CANADIAN,VIC,-37.577013,143.882352,1
4918,Gnowangerup MPS,6335,GNOWANGERUP,WA,-33.92743816,117.996714,1
4919,Kojonup MPS,6395,KOJONUP,WA,-33.82970666,117.158175,1
4920,Kellerberrin MPS,6410,KELLERBERRIN,WA,-31.63003523,117.7157372,3
4921,Narembeen MPS,6369,NAREMBEEN,WA,-32.06227041,118.3922698,4
4922,Wyalkatchem MPS,6485,WYALKATCHEM,WA,-31.17793703,117.3841062,4
4923,Southern Cross MPS,6426,SOUTHERN CROSS,WA,-31.22944884,119.3374285,4
4924,Kuba Natha HCP - (new service),4812,CURRAJONG,QLD,-19.27513885,146.7700653,1
4925,Ngooderi House HCP (new service),4812,CURRAJONG,QLD,-19.27513885,146.7700653,1
4926,Gulf Lands HCP (new service),4812,CURRAJONG,QLD,-19.27513885,146.7700653,1
4927,Kintore Aged Care Service,872,KINTORE,NT,-23.27463038,129.3883445,18
4928,Warrina Aged Care,3438,NEW GISBORNE,VIC,-37.46880504,144.5961577,1
4929,Ny-Ku Byun (new service),4605,CHERBOURG,QLD,-26.29098596,151.9560421,1
4930,Kununoppin MPS,6488,KUNUNOPPIN,WA,-31.11030974,117.9220643,1
4931,Goomalling MPS,6460,GOOMALLING,WA,-31.30169132,116.830185,1
4932,Leonora MPS,6438,LEONORA,WA,-28.89584,121.337501,1
4933,Mayo Healthcare Group,2440,WEST KEMPSEY,NSW,-31.08110123,152.8285884,1
4934,Garden City Multiservice Centre,4122,UPPER MOUNT GRAVATT,QLD,-27.56083556,153.0851483,1
4935,Royal Freemasons Benalla,3672,BENALLA,VIC,-36.564998,145.9744666,1
4936,Royal Freemasons Moe,3825,MOE,VIC,-38.17408,146.26964,1
4937,Edmonton Aged Care,4869,EDMONTON,QLD,-17.029204,145.748898,1
4938,Manoora Aged Care (Edge Hill Orchards),4870,MANOORA,QLD,-16.91130935,145.7365107,1
4939,annecto HCP Program - Grampians Region,3058,COBURG,VIC,-37.749184,144.96502,1
4940,annecto HCP Program - Nepean Region,2037,GLEBE,NSW,-33.87969429,151.1894402,1
4941,Arcare Pimpama,4209,PIMPAMA,QLD,-27.819145,153.312495,1
4942,At Home Services Feros Care - ACT,2600,BARTON,ACT,-35.30900824,149.1333906,1
4943,At Home Services Feros Care - Central Coast,2000,SYDNEY,NSW,-33.87080034,151.2070331,1
4944,At Home Services Feros Care - Hunter,2000,SYDNEY,NSW,-33.87080034,151.2070331,1
4945,At Home Services Feros Care - Illawarra,2000,SYDNEY,NSW,-33.87080034,151.2070331,1
4946,At Home Services Feros Care - Inner West,2000,SYDNEY,NSW,-33.87080034,151.2070331,1
4947,At Home Services Feros Care - South East Sydney,2000,SYDNEY,NSW,-33.87080034,151.2070331,1
4948,At Home Services Feros Care - South West Sydney,2000,SYDNEY,NSW,-33.87080034,151.2070331,1
4949,At Home Services Feros Care - West Moreton,4225,COOLANGATTA,QLD,-28.16798859,153.5388808,1
4950,Latrobe Home Care Packages - Gippsland,3840,MORWELL,VIC,-38.2358326,146.4000861,1
4951,LWB Far North QLD - Home Care Service,4870,MANUNDA,QLD,-16.91775628,145.7440859,1
4952,Monash Health Community Aged Care Packages,3171,SPRINGVALE,VIC,-37.952964,145.150996,1
4953,RDNS Home Care Packages QLD Logan River Valley,4133,WATERFORD,QLD,-27.70357077,153.1516164,1
4954,RDNS Home Care Packages QLD South Coast,4215,SOUTHPORT,QLD,-27.97558661,153.4027805,1
4955,Acacia Living Group Wheatbelt Home Care,6516,JURIEN BAY,WA,-30.30312468,115.0457376,1
4956,Southcare Packaged Care Level 3,6152,MANNING,WA,-32.011139,115.869262,1
4957,Home Care Packages,3047,BROADMEADOWS,VIC,-37.68934091,144.9524957,1
4958,EGHS at Home,3377,ARARAT,VIC,-37.27906518,142.9300974,1
4959,Helping Hand Metro South Home Care Packages,5108,SALISBURY SOUTH,SA,-34.78361038,138.6505986,1
4960,Intereach,2710,DENILIQUIN,NSW,-35.53125939,144.9594411,1
4961,JBC Home Care Packages Wide Bay,4551,CURRIMINDI,QLD,-26.77040315,153.1238691,1
4962,Palm Lake Care Mt Warren Park,4207,MT WARREN PARK,QLD,-27.72413484,153.196655,1
4963,UnitingCare Flinders, Far North,5000,ADELAIDE,SA,-34.92810815,138.5974401,1
4964,UnitingCare South East,5000,ADELAIDE,SA,-34.92810815,138.5974401,1
4965,Grampians & Loddon-Mallee Housing and Support,3363,CRESWICK,VIC,-37.423916,143.8950636,1
4966,Brotherhood Community Care - NorthWest,3065,FITZROY,VIC,-37.80526175,144.9770844,1
4967,Brotherhood Community Care - Southern,3199,FRANKSTON,VIC,-38.129834,145.12572,1
4968,Brotherhood Community Care - North West,3065,FITZROY,VIC,-37.80526175,144.9770844,1
4969,MiCare Home Care services NMR,3056,BRUNSWICK,VIC,-37.771844,144.961095,1
4970,MiCare Home Care services WMR,3047,BROADMEADOWS,VIC,-37.67973787,144.9173353,1
4971,integratedliving Far North,4870,PARRAMATTA PARK,QLD,-16.91600066,145.7600427,1
4972,integratedliving Home Care Packages VIC,3350,BALLARAT,VIC,-37.545363,143.795562,1
4973,integratedliving Hume,3677,WANGARATTA,VIC,-36.35277291,146.3234593,1
4974,integratedliving South West,4487,ST GEORGE,QLD,-28.03600515,148.5830574,1
4975,Karingal SA,5046,OAKLANDS PARK,SA,-35.0143933,138.5453591,1
4976,KinCare Tas Northern,7000,HOBART,TAS,-42.87796709,147.3230337,1
4977,KinCare Vic Gippsland,3168,NOTTING HILL,VIC,-37.90002475,145.1301906,1
4978,KinCare Vic Grampians,3168,NOTTING HILL,VIC,-37.90002475,145.1301906,1
4979,Suncare Community Service Ltd,4558,MAROOCHYDORE,QLD,-26.660327,153.083919,1
4980,Fresh Hope Care Home Care Services Central Coast,2323,EAST MAITLAND,NSW,-32.76599596,151.5901962,1
4981,Fresh Hope Care Home Care Services Marrickville,2204,MARRICKVILLE,NSW,-33.91506566,151.1522291,1
4982,Fresh Hope Care Home Care Services Northern Sydney,2138,RHODES,NSW,-33.83325344,151.085989,1
4983,Uniting Home Care - South West Sydney,2200,BANKSTOWN,NSW,-33.91373347,151.0326182,1
4984,Ipswich Multiservice Centre,4305,EAST IPSWICH,QLD,-27.61417997,152.7717109,1
4985,Alzheimer's Queensland Resource Centre,4122,UPPER MOUNT GRAVATT,QLD,-27.56035415,153.0858582,1
4986,Toowoomba Multiservice Centre,4350,HARRISTOWN,QLD,-27.57857141,151.9355772,1
4987,annecto HCP Program - ACT,2037,GLEBE,NSW,-33.87969429,151.1894402,1
4988,annecto HCP Program - Sunshine Coast,3500,MILDURA,VIC,-34.1882549,142.1562233,1
4989,Goodwin Home Care Packages,2620,QUEANBEYAN,NSW,-35.35307056,149.2357092,1
4990,Latrobe Home Care Packages - Outer East,3140,LILYDALE,VIC,-37.757004,145.351036,1
4991,annecto HCP Program - Inner West,2037,GLEBE,NSW,-33.87969429,151.1894402,1
4992,annecto HCP Program - Mid North Coast,2037,GLEBE,NSW,-33.87969429,151.1894402,1
4993,annecto HCP Program - South East Sydney,2037,GLEBE,NSW,-33.87969429,151.1894402,1
4994,annecto HCP Program - Southern Region,3134,RINGWOOD,VIC,-37.812089,145.227127,1
4995,annecto HCP Program - South West Sydney,2037,GLEBE,NSW,-33.87969429,151.1894402,1
4996,Australian Multicultural Community Services,3102,MAIDSTONE,VIC,-37.77563,144.880483,1
4997,Australian Unity Community Service Riverina,2650,WAGGA WAGGA,NSW,-35.11638142,147.3697497,1
4998,Home Care Packages Eastern Metro,3108,DONCASTER,VIC,-37.787312,145.123817,1
4999,CHI South West Metro HCP,6107,WILSON,WA,-32.02263878,115.913388,1
5000,Canterbury City Community Centre,2195,LAKEMBA,NSW,-33.91977768,151.0759104,1
5001,Prompt Care South Australia,5067,NORWOOD,SA,-34.92151427,138.6346026,1
5002,Prompt Care Victoria - Barwon-South Western,3243,BARWON DOWNS,VIC,-38.46845308,143.7592472,1
5003,Prompt Care Victoria - Northern Metro,3068,FITZROY NORTH,VIC,-37.781956,144.984725,1
5004,Prompt Care Victoria - Western Metro,3068,FITZROY NORTH,VIC,-37.781956,144.984725,1
5005,Regis Woodlands,6018,WOODLANDS,WA,-31.910955,115.787131,1
5006,Umbrella Home Care Packages,6104,BELMONT,WA,-31.903175,115.892992,1
5007,annecto - HCP Program - EMR,3134,RINGWOOD,VIC,-37.812089,145.227127,1
5008,Far North Coast Service,2478,BALLINA,NSW,-28.86353675,153.563454,1
5009,annecto HCP Program - Western Metropolitan Region,3030,WERRIBEE,VIC,-37.89987706,144.6615719,1
5010,Narangba Aged Care,4504,NARANGBA,QLD,-27.18652871,152.9414137,1
5011,NWRH Home Care,4812,CURRAJONG,QLD,-19.27257741,146.7734308,1
5012,VincentCare Victoria Consumer Directed Packages - Hume Region,3672,BENALLA,VIC,-36.54992974,145.9829557,1
5013,Jewish Care (Victoria) Inc - Southern Metro,3004,MELBOURNE,VIC,-37.85287943,144.9820498,1
5014,Jewish Care (Victoria) Inc - Eastern Metro,3004,MELBOURNE,VIC,-37.85287943,144.9820498,1
5015,Uniting AgeWell Loddon-Mallee,3550,BENDIGO,VIC,-36.77363926,144.3064834,1
5016,Uniting AgeWell Eastern Metro,3131,FOREST HILL,VIC,-37.84291666,145.172682,1
5017,Uniting AgeWell Gippsland,3953,LEONGATHA,VIC,-38.47895867,145.9461418,1
5018,Uniting AgeWell Western Metro,3012,KINGSVILLE,VIC,-37.807111,144.87764,1
5019,Vision Australia Home Care Eastern Metro,3155,BORONIA,VIC,-37.860531,145.285936,1
5020,The District Nurses - SOUTHERN,7009,MOONAH,TAS,-42.84251465,147.2928295,1
5021,Freedom Home Care Services - Northern Tasmania,7248,MOWBRAY,TAS,-41.40099163,147.1350596,1
5022,Prompt Care Tasmania North Western,7009,MOONAH,TAS,-42.84763874,147.2958501,1
5023,Enrich Living Pty Ltd - NSW Illawarra,2154,CASTLE HILL,NSW,-33.79668964,151.1453024,1
5024,Enrich Living Pty Ltd - NSW Inner West,2154,CASTLE HILL,NSW,-33.79668964,151.1453024,1
5025,Enrich Living Pty Ltd - NSW South East Sydney,2154,CASTLE HILL,NSW,-33.79668964,151.1453024,1
5026,Enrich Living Pty Ltd - NSW Southern Highlands,2154,CASTLE HILL,NSW,-35.23674536,149.0550005,1
5027,Enrich Living Pty Ltd - NSW Western Sydney,2154,CASTLE HILL,NSW,-33.79668964,151.1453024,1
5028,Japara The Highbury,3550,GLEN WAVERLEY,VIC,-37.862514,145.171902,1
5029,EACH Central Coast,2292,HAMILTON NORTH,NSW,-32.91544276,151.7387783,1
5030,EACH Hunter,2292,HAMILTON NORTH,NSW,-32.91544276,151.7387783,1
5031,EACH New England,2400,MOREE,NSW,-29.467656,149.8411093,1
5032,EACH South West Sydney,2560,CAMPBELLTOWN,NSW,-34.06216463,150.8206879,1
5033,Jewish Care Northern Sydney,2025,WOOLLAHRA,NSW,-33.89033697,151.24749,1
5034,Prompt Care Tasmania Northern,7009,MOONAH,TAS,-42.84763874,147.2958501,1
5035,Prompt Care Tasmania Southern,7009,MOONAH,TAS,-42.84763874,147.2958501,1
5036,Southern Cross Community Care - Inner West,2121,EPPING,NSW,-33.774495,151.081611,1
5037,Molong Multi-Purpose Service,2866,MOLONG,NSW,-33.08803316,148.8602135,1
5038,Tocumwal Multi-Purpose Service,2714,TOCUMWAL,NSW,-35.8153169,145.5694739,1
5039,Southern Districts Home Care,6112,ARMADALE,WA,-32.158005,116.002136,1
5040,Cairns and District ATSI Elders (Gumba Gumba),4870,BUNGALOW,QLD,-16.94131448,145.7554684,1
5041,SCCQ Inc BSouth Home Care,4122,UPPER MOUNT GRAVATT,QLD,-27.55853068,153.0805799,1
5042,Sapphire Care Oakleigh,3167,OAKLEIGH SOUTH,VIC,-37.92435045,145.086639,1
5043,Sue Mann's Community Care - Sydney,2250,ERINA,NSW,-33.43968224,151.3834845,1
5044,Bentleys Aged Care,3550,EAST BENDIGO,VIC,-36.75185636,144.305383,1
5045,Bromilow Home Support Services,4556,BUDERIM,QLD,-26.68840107,153.0468831,1
5046,St Mary's Home Service - Level 4,4551,PELICAN WATERS,QLD,-26.83469506,153.1128701,1
5047,BallyCara Community Care - Logan,4020,NEWPORT,QLD,-27.2046799,153.0999449,1
5048,BallyCara Community Care - Brisbane North,4020,NEWPORT,QLD,-27.2046799,153.0999449,1
5049,BallyCara Community Care - Cabool,4020,NEWPORT,QLD,-27.2046799,153.0999449,1
5050,Burdekin Community Association Incorporated Home Care Service,4807,AYR,QLD,-19.57535036,147.4063141,1
5051,ComLink Home Care - Sunshine Coast,4575,BIRTINYA,QLD,-26.73215196,153.1220835,1
5052,ComLink Home Care - West Moreton,4305,IPSWICH,QLD,-27.61848515,152.7622448,1
5053,ComLink Home Care - Wide Bay,4670,SVENSSON HEIGHTS,QLD,-24.88168596,152.3348369,1
5054,Norfolk Island Multi-Purpose Service,2899,NORFOLK ISLAND,NSW,-29.03152419,167.9460294,1
5055,Yaandina Home Care,6718,ROEBOURNE,WA,-20.776342,117.144021,1
5056,Cootharinga Home Care,4812,CURRAJONG,QLD,-19.272404,146.779536,1
5057,CHI South East Metro HCP,6100,BURSWOOD,WA,-31.96634,115.89605,1
5058,Arcare Templestowe,3106,TEMPLESTOWE,VIC,-37.773429,145.153978,1
5059,Horton House,2072,GORDON,NSW,-33.758714,151.154777,1
5060,CURA Home Care Packages,4214,ASHMORE,QLD,-27.978257,153.38386,1
5061,Alliance Health Services Group,2010,SURRY HILLS,NSW,-33.888484,151.207003,1
5062,First Call Nursing,2170,LIVERPOOL,NSW,-33.923425,150.921439,1
5063,Regis Port Coogee,6163,NORTH COOGEE,WA,-32.102525,115.763687,1
5064,Hepburn Health Service - Home Care Packages,3460,DAYLESFORD,VIC,-37.337496,144.145251,1
5065,Trinity Manor Greensborough,3088,GREENSBOROUGH,VIC,-37.717336,145.105174,1
5066,RSL HomeCare Sunshine Coast and Cooloola Region Level 3,4572,ALEXANDRA HEADLANDS,QLD,-26.67316,153.097118,1
5067,CASS Care Limited Home Care,2194,CAMPSIE,NSW,-33.90409,151.100428,1
5068,Anthem at Home,2576,BOWRAL,NSW,-34.48907,150.433628,1
5069,Rubies Nursing,2911,CRACE,ACT,-35.205452,149.109635,1
5070,Hastings District Respite Care Inc,2444,PORT MACQUARIE,NSW,-31.438147,152.897383,1
5071,Creating Links Home Care Packages,2200,BANKSTOWN,NSW,-33.914547,151.032792,1
5072,Living Made Easy NSW,2250,GOSFORD,NSW,-33.42584,151.342531,1
5073,LTC Care Services Pty Ltd,2127,NEWINGTON,NSW,-33.833092,151.054277,1
5074,Home Care Service,2121,EPPING,NSW,-33.771648,151.089634,1
5075,Seventh-day Adventist Care (NNSW) Home Care,2265,COORANBONG,NSW,-33.07777,151.452826,1
5076,365 Care,2145,Girraween,NSW,-33.80213,150.939154,1
5077,Dubbo Area Nursing Service,2830,DUBBO,NSW,-32.261527,148.603801,1
5078,TPG Aged Care,6026,KINGSLEY,WA,-31.80798,115.80493,1
5079,Ezyas@Home Pty Ltd,4670,BARGARA,QLD,-24.81285,152.461869,1
5080,Elderly Australian Chinese Homes (Castle Hill),2154,CASTLE HILL,NSW,-33.741073,151.01554,1
5081,Focused Health Care Pty Ltd,4503,MURRUMBA DOWNS,QLD,-27.269499,153.006479,1
5082,Carealot Home Health Services,6012,MOSMAN PARK,WA,-32.011025,115.75594,1
5083,Angels in Aprons,4059,KELVIN GROVE,QLD,-27.447497,153.01468,1
5084,Nandebri Home Nursing Pty Ltd,2390,NARRABRI,NSW,-30.277328,149.731806,1
5085,Just Better Care Gold Coast,4227,VARSITY LAKES,QLD,-28.078219,153.413734,1
5086,Auspire Care,4114,LOGAN CENTRAL,QLD,-27.637505,153.103861,1
5087,Staffing OptionS for Community Services Pty Ltd,4005,NEW FARM,QLD,-27.461148,153.039033,1
5088,Regis Home Care Cairns,4870,REDLYNCH,QLD,-16.88967,145.69837,1
5089,Best in Care Australia,4575,BIRTINYA,QLD,-26.745872,153.115681,1
5090,Relative Care Home Support Services,2256,WOY WOY,NSW,-33.490651,151.325485,1
5091,Stonefield Asset Pty Ltd t/a Comfort Keepers,6017,OSBORNE PARK,WA,-31.90674,115.80773,1
5092,SCCQ Inc NC Home Care,4122,UPPER MOUNT GRAVATT,QLD,-27.55853068,153.0805799,1
5093,Continuum Care Australia,5125,GOLDEN GROVE,SA,-34.795571,138.699583,1
5094,On Island Home Care,5680,STREAKY BAY,SA,-32.782243,134.23692,1
5095,Bethel Home Care,2131,ASHFIELD,NSW,-33.894935,151.125784,1
5096,Right at Home South Brisbane,4102,WOOLLOONGABBA,QLD,-27.490974,153.026875,1
5097,Carers Link,4178,WYNNUM,QLD,-27.451437,153.167153,1
5098,Freedom Home Care Services Pty Ltd,4006,NEWSTEAD,QLD,-27.450263,153.044321,1
5099,Upper Lachlan Community Care,2583,CROOKWELL,NSW,-34.460069,149.472105,1
5100,Right at Home Southern NSW,2650,WAGGA WAGGA,NSW,-35.116217,147.368059,1
5101,Wendy's Home Care Pty Limited,2756,WINDSOR,NSW,-33.60925,150.816245,1
5102,Home Assistance and Regional Transport Services Incorporated,2477,WOLLONGBAR,NSW,-28.810749,153.403144,1
5103,Acacia Living Group South East Home Care,6210,MANDURAH,WA,-32.501533,115.743723,1
5104,Focused Care Home Care Packages,6065,LANDSDALE,WA,-31.818803,115.867274,1
5105,HomeCare Australia,2259,MARDI,NSW,-33.290581,151.414038,1
5106,KA Aged Care,2136,STRATHFIELD SOUTH,NSW,-33.892162,151.083743,1
5107,Seventh-day Adventist Aged Care NNSW,2265,COORANBONG,NSW,-33.07777,151.452826,1
5108,Suncare Community Services Caboolture,4509,NORTH LAKES,QLD,-27.238374,153.015451,1
5109,St Louis Estate Home Care,6010,CLAREMONT,WA,-31.98392,115.774731,1
5110,Rose Aged Care Service Pty Ltd,2148,BLACKTOWN,NSW,-33.770627,150.909375,1
5111,Suncare Community Services South Coast,4558,MAROOCHYDORE,QLD,-26.660327,153.083919,1
5112,KooWeeRup Regional Health Service,3981,KOOWEERUP,VIC,-38.201562,145.484949,1
5113,Suncare Community Services Fitzroy,4700,ROCKHAMPTON CITY,QLD,-23.382018,150.506925,1
5114,Suncare Community Services Wide Bay,4655,HERVEY BAY,QLD,-25.284973,152.833733,1
5115,Suncare Community Services West Moreton,4558,MAROOCHYDORE,QLD,-26.660327,153.083919,1
5116,Suncare Community Services Logan River,4558,MAROOCHYDORE,QLD,-26.660327,153.083919,1
